zip,income_household_median,,,,,,,,,,,,,
92321,34.24748,,,,,,,,,,,,,
92322,34.25419,,,,,,,,,,,,,
92324,34.03398,,,,,,,,,,,,,
92325,34.24554,,,,,,,,,,,,,
92327,34.86632,,,,,,,,,,,,,
92328,36.39482,,,,,,,,,,,,,
92332,34.90728,,,,,,,,,,,,,
92333,34.26951,,,,,,,,,,,,,
92335,34.08733,,,,,,,,,,,,,
92336,34.13686,,,,,,,,,,,,,
92337,34.04967,,,,,,,,,,,,,
92338,34.78773,,,,,,,,,,,,,
92339,34.08189,,,,,,,,,,,,,
92341,34.24009,,,,,,,,,,,,,
92342,34.76078,,,,,,,,,,,,,
92344,34.39176,,,,,,,,,,,,,
92345,34.36415,,,,,,,,,,,,,
92346,34.12629,,,,,,,,,,,,,
92347,34.95003,,,,,,,,,,,,,
92350,34.05296,,,,,,,,,,,,,
92352,34.26824,,,,,,,,,,,,,
92354,34.04933,,,,,,,,,,,,,
92356,34.49633,,,,,,,,,,,,,
92358,34.24624,,,,,,,,,,,,,
92359,34.08296,,,,,,,,,,,,,
92363,34.70863,,,,,,,,,,,,,
92364,35.35678,,,,,,,,,,,,,
92365,34.88843,,,,,,,,,,,,,
92368,34.65508,,,,,,,,,,,,,
92369,34.13941,,,,,,,,,,,,,
92371,34.43837,,,,,,,,,,,,,
92372,34.45097,,,,,,,,,,,,,
92373,34.00648,,,,,,,,,,,,,
92374,34.06738,,,,,,,,,,,,,
92376,34.11053,,,,,,,,,,,,,
92377,34.15234,,,,,,,,,,,,,
92378,34.23206,,,,,,,,,,,,,
92382,34.20604,,,,,,,,,,,,,
92384,35.98255,,,,,,,,,,,,,
92385,34.21345,,,,,,,,,,,,,
92386,34.23702,,,,,,,,,,,,,
92389,35.82902,,,,,,,,,,,,,
92391,34.23958,,,,,,,,,,,,,
92392,34.479,,,,,,,,,,,,,
92394,34.563,,,,,,,,,,,,,
92395,34.50032,,,,,,,,,,,,,
92397,34.36212,,,,,,,,,,,,,
92398,34.97178,,,,,,,,,,,,,
92399,34.04469,,,,,,,,,,,,,
92401,34.10586,,,,,,,,,,,,,
92404,34.17862,,,,,,,,,,,,,
92405,34.14578,,,,,,,,,,,,,
92407,34.22394,,,,,,,,,,,,,
92408,34.0845,,,,,,,,,,,,,
92410,34.10655,,,,,,,,,,,,,
92411,34.12214,,,,,,,,,,,,,
92415,34.10506,,,,,,,,,,,,,
92501,33.99496,,,,,,,,,,,,,
92503,33.88308,,,,,,,,,,,,,
92504,33.90607,,,,,,,,,,,,,
92505,33.92663,,,,,,,,,,,,,
92506,33.93478,,,,,,,,,,,,,
92507,33.97464,,,,,,,,,,,,,
92508,33.89039,,,,,,,,,,,,,
92509,34.00293,,,,,,,,,,,,,
92518,33.89602,,,,,,,,,,,,,
92521,33.96794,,,,,,,,,,,,,
92530,33.63386,,,,,,,,,,,,,
92532,33.69052,,,,,,,,,,,,,
92536,33.48791,,,,,,,,,,,,,
92539,33.51579,,,,,,,,,,,,,
92543,33.69867,,,,,,,,,,,,,
92544,33.64581,,,,,,,,,,,,,
92545,33.7311,,,,,,,,,,,,,
92548,33.76392,,,,,,,,,,,,,
92549,33.80886,,,,,,,,,,,,,
92551,33.88148,,,,,,,,,,,,,
92553,33.92335,,,,,,,,,,,,,
92555,33.9133,,,,,,,,,,,,,
92557,33.96855,,,,,,,,,,,,,
92561,33.63704,,,,,,,,,,,,,
92562,33.53579,,,,,,,,,,,,,
92563,33.58435,,,,,,,,,,,,,
92567,33.82378,,,,,,,,,,,,,
92570,33.78377,,,,,,,,,,,,,
92571,33.84182,,,,,,,,,,,,,
92582,33.80489,,,,,,,,,,,,,
92583,33.79662,,,,,,,,,,,,,
92584,33.66167,,,,,,,,,,,,,
92585,33.74217,,,,,,,,,,,,,
92586,33.70773,,,,,,,,,,,,,
92587,33.69466,,,,,,,,,,,,,
92590,33.48391,,,,,,,,,,,,,
92591,33.53432,,,,,,,,,,,,,
92592,33.511,,,,,,,,,,,,,
92595,33.61638,,,,,,,,,,,,,
92596,33.64739,,,,,,,,,,,,,
92602,33.72645,,,,,,,,,,,,,
92603,33.62927,,,,,,,,,,,,,
92604,33.6879,,,,,,,,,,,,,
92606,33.69849,,,,,,,,,,,,,
92610,33.68336,,,,,,,,,,,,,
92612,33.65984,,,,,,,,,,,,,
92614,33.68173,,,,,,,,,,,,,
92617,33.64197,,,,,,,,,,,,,
92618,33.66729,,,,,,,,,,,,,
92620,33.70661,,,,,,,,,,,,,
92624,33.46082,,,,,,,,,,,,,
92625,33.60229,,,,,,,,,,,,,
92626,33.67896,,,,,,,,,,,,,
92627,33.64786,,,,,,,,,,,,,
92629,33.47678,,,,,,,,,,,,,
92630,33.64709,,,,,,,,,,,,,
92637,33.60796,,,,,,,,,,,,,
92646,33.66525,,,,,,,,,,,,,
92647,33.72395,,,,,,,,,,,,,
92648,33.68212,,,,,,,,,,,,,
92649,33.72037,,,,,,,,,,,,,
92651,33.56535,,,,,,,,,,,,,
92653,33.59276,,,,,,,,,,,,,
92655,33.74606,,,,,,,,,,,,,
92656,33.57518,,,,,,,,,,,,,
92657,33.59571,,,,,,,,,,,,,
92660,33.63375,,,,,,,,,,,,,
92661,33.60231,,,,,,,,,,,,,
92662,33.60547,,,,,,,,,,,,,
92663,33.62328,,,,,,,,,,,,,
92672,33.3825,,,,,,,,,,,,,
92673,33.46611,,,,,,,,,,,,,
92675,33.49977,,,,,,,,,,,,,
92676,33.75306,,,,,,,,,,,,,
92677,33.52777,,,,,,,,,,,,,
92678,33.64627,,,,,,,,,,,,,
92679,33.65274,,,,,,,,,,,,,
92683,33.75242,,,,,,,,,,,,,
92688,33.61737,,,,,,,,,,,,,
92691,33.61051,,,,,,,,,,,,,
92692,33.60948,,,,,,,,,,,,,
92694,33.51502,,,,,,,,,,,,,
92697,33.65061,,,,,,,,,,,,,
92701,33.7486,,,,,,,,,,,,,
92703,33.74853,,,,,,,,,,,,,
92704,33.72038,,,,,,,,,,,,,
92705,33.755,,,,,,,,,,,,,
92706,33.76602,,,,,,,,,,,,,
92707,33.70991,,,,,,,,,,,,,
92708,33.71046,,,,,,,,,,,,,
92780,33.73685,,,,,,,,,,,,,
92782,33.72833,,,,,,,,,,,,,
92801,33.84441,,,,,,,,,,,,,
92802,33.80831,,,,,,,,,,,,,
92804,33.81801,,,,,,,,,,,,,
92805,33.83003,,,,,,,,,,,,,
92806,33.83884,,,,,,,,,,,,,
92807,33.85001,,,,,,,,,,,,,
92808,33.85623,,,,,,,,,,,,,
92821,33.92997,,,,,,,,,,,,,
92823,33.92536,,,,,,,,,,,,,
92831,33.8795,,,,,,,,,,,,,
92832,33.86871,,,,,,,,,,,,,
92833,33.88051,,,,,,,,,,,,,
92835,33.90171,,,,,,,,,,,,,
92840,33.78584,,,,,,,,,,,,,
92841,33.7868,,,,,,,,,,,,,
92843,33.76399,,,,,,,,,,,,,
92844,33.76561,,,,,,,,,,,,,
92845,33.78292,,,,,,,,,,,,,
92860,33.9262,,,,,,,,,,,,,
92861,33.81801,,,,,,,,,,,,,
92865,33.82887,,,,,,,,,,,,,
92866,33.78453,,,,,,,,,,,,,
92867,33.81443,,,,,,,,,,,,,
92868,33.78799,,,,,,,,,,,,,
92869,33.79479,,,,,,,,,,,,,
92870,33.88087,,,,,,,,,,,,,
92879,33.87979,,,,,,,,,,,,,
92880,33.92096,,,,,,,,,,,,,
92881,33.82163,,,,,,,,,,,,,
92882,33.86367,,,,,,,,,,,,,
92883,33.75994,,,,,,,,,,,,,
92886,33.89517,,,,,,,,,,,,,
92887,33.88727,,,,,,,,,,,,,
93001,34.35321,,,,,,,,,,,,,
93003,34.28434,,,,,,,,,,,,,
93004,34.27901,,,,,,,,,,,,,
93010,34.23007,,,,,,,,,,,,,
93012,34.20518,,,,,,,,,,,,,
93013,34.42697,,,,,,,,,,,,,
93015,34.40969,,,,,,,,,,,,,
93021,34.30417,,,,,,,,,,,,,
93022,34.40324,,,,,,,,,,,,,
93023,34.50372,,,,,,,,,,,,,
93030,34.2051,,,,,,,,,,,,,
93033,34.15401,,,,,,,,,,,,,
93035,34.19034,,,,,,,,,,,,,
93036,34.24911,,,,,,,,,,,,,
93040,34.59337,,,,,,,,,,,,,
93041,34.14956,,,,,,,,,,,,,
93042,33.4077,,,,,,,,,,,,,
93043,34.17001,,,,,,,,,,,,,
93060,34.36543,,,,,,,,,,,,,
93063,34.30922,,,,,,,,,,,,,
93064,34.24527,,,,,,,,,,,,,
93065,34.26206,,,,,,,,,,,,,
93066,34.28851,,,,,,,,,,,,,
93067,34.42162,,,,,,,,,,,,,
93101,34.41925,,,,,,,,,,,,,
93103,34.43888,,,,,,,,,,,,,
93105,34.52702,,,,,,,,,,,,,
93106,34.41719,,,,,,,,,,,,,
93108,34.44934,,,,,,,,,,,,,
93109,34.40662,,,,,,,,,,,,,
93110,34.43913,,,,,,,,,,,,,
93111,34.44932,,,,,,,,,,,,,
93117,34.49102,,,,,,,,,,,,,
93201,35.8555,,,,,,,,,,,,,
93202,36.3187,,,,,,,,,,,,,
93203,35.12158,,,,,,,,,,,,,
93204,35.90819,,,,,,,,,,,,,
93205,35.5387,,,,,,,,,,,,,
93206,35.44402,,,,,,,,,,,,,
93207,35.88721,,,,,,,,,,,,,
93208,36.1298,,,,,,,,,,,,,
93210,36.19519,,,,,,,,,,,,,
93212,36.01649,,,,,,,,,,,,,
93215,35.7764,,,,,,,,,,,,,
93218,35.86194,,,,,,,,,,,,,
93219,35.87908,,,,,,,,,,,,,
93220,35.3705,,,,,,,,,,,,,
93221,36.29637,,,,,,,,,,,,,
93222,34.89835,,,,,,,,,,,,,
93223,36.30117,,,,,,,,,,,,,
93224,35.21687,,,,,,,,,,,,,
93225,34.78532,,,,,,,,,,,,,
93226,35.7476,,,,,,,,,,,,,
93227,36.34441,,,,,,,,,,,,,
93230,36.28967,,,,,,,,,,,,,
93234,36.19608,,,,,,,,,,,,,
93235,36.38507,,,,,,,,,,,,,
93237,36.47452,,,,,,,,,,,,,
93238,35.82799,,,,,,,,,,,,,
93239,36.03293,,,,,,,,,,,,,
93240,35.62425,,,,,,,,,,,,,
93241,35.24922,,,,,,,,,,,,,
93242,36.44115,,,,,,,,,,,,,
93243,34.84057,,,,,,,,,,,,,
93244,36.3908,,,,,,,,,,,,,
93245,36.28614,,,,,,,,,,,,,
93246,36.31921,,,,,,,,,,,,,
93247,36.20234,,,,,,,,,,,,,
93249,35.67033,,,,,,,,,,,,,
93250,35.66456,,,,,,,,,,,,,
93251,35.37059,,,,,,,,,,,,,
93252,34.80685,,,,,,,,,,,,,
93254,34.92498,,,,,,,,,,,,,
93255,35.68292,,,,,,,,,,,,,
93256,35.96805,,,,,,,,,,,,,
93257,35.98708,,,,,,,,,,,,,
93258,36.05833,,,,,,,,,,,,,
93260,35.81909,,,,,,,,,,,,,
93261,35.81147,,,,,,,,,,,,,
93262,36.50256,,,,,,,,,,,,,
93263,35.48722,,,,,,,,,,,,,
93265,36.20713,,,,,,,,,,,,,
93266,36.17176,,,,,,,,,,,,,
93267,36.14279,,,,,,,,,,,,,
93268,35.16725,,,,,,,,,,,,,
93270,35.94703,,,,,,,,,,,,,
93271,36.43661,,,,,,,,,,,,,
93272,36.04818,,,,,,,,,,,,,
93274,36.17978,,,,,,,,,,,,,
93276,35.31756,,,,,,,,,,,,,
93277,36.29963,,,,,,,,,,,,,
93280,35.65204,,,,,,,,,,,,,
93283,35.58478,,,,,,,,,,,,,
93285,35.72233,,,,,,,,,,,,,
93286,36.45149,,,,,,,,,,,,,
93287,35.72387,,,,,,,,,,,,,
93291,36.38931,,,,,,,,,,,,,
93292,36.3763,,,,,,,,,,,,,
93301,35.38428,,,,,,,,,,,,,
93304,35.33938,,,,,,,,,,,,,
93305,35.38989,,,,,,,,,,,,,
93306,35.46595,,,,,,,,,,,,,
93307,35.2487,,,,,,,,,,,,,
93308,35.5498,,,,,,,,,,,,,
93309,35.34266,,,,,,,,,,,,,
93311,35.15378,,,,,,,,,,,,,
93312,35.39186,,,,,,,,,,,,,
93313,35.16363,,,,,,,,,,,,,
93314,35.385,,,,,,,,,,,,,
93401,35.23539,,,,,,,,,,,,,
93402,35.29082,,,,,,,,,,,,,
93405,35.29672,,,,,,,,,,,,,
93407,35.30747,,,,,,,,,,,,,
93408,35.32117,,,,,,,,,,,,,
93409,35.32352,,,,,,,,,,,,,
93410,35.30428,,,,,,,,,,,,,
93420,35.16682,,,,,,,,,,,,,
93422,35.4638,,,,,,,,,,,,,
93424,35.20141,,,,,,,,,,,,,
93426,35.84682,,,,,,,,,,,,,
93427,34.62724,,,,,,,,,,,,,
93428,35.58995,,,,,,,,,,,,,
93429,34.86682,,,,,,,,,,,,,
93430,35.49214,,,,,,,,,,,,,
93432,35.47686,,,,,,,,,,,,,
93433,35.12045,,,,,,,,,,,,,
93434,34.94086,,,,,,,,,,,,,
93436,34.60888,,,,,,,,,,,,,
93437,34.76049,,,,,,,,,,,,,
93440,34.74606,,,,,,,,,,,,,
93441,34.73296,,,,,,,,,,,,,
93442,35.4,,,,,,,,,,,,,
93444,35.03553,,,,,,,,,,,,,
93445,35.03319,,,,,,,,,,,,,
93446,35.65861,,,,,,,,,,,,,
93449,35.15803,,,,,,,,,,,,,
93450,36.05791,,,,,,,,,,,,,
93451,35.89398,,,,,,,,,,,,,
93452,35.71078,,,,,,,,,,,,,
93453,35.31339,,,,,,,,,,,,,
93454,34.94834,,,,,,,,,,,,,
93455,34.84195,,,,,,,,,,,,,
93458,34.95477,,,,,,,,,,,,,
93460,34.66214,,,,,,,,,,,,,
93461,35.63519,,,,,,,,,,,,,
93463,34.60688,,,,,,,,,,,,,
93465,35.54267,,,,,,,,,,,,,
93501,35.0411,,,,,,,,,,,,,
93505,35.15708,,,,,,,,,,,,,
93510,34.45627,,,,,,,,,,,,,
93512,37.87379,,,,,,,,,,,,,
93513,37.18401,,,,,,,,,,,,,
93514,37.4947,,,,,,,,,,,,,
93516,35.0081,,,,,,,,,,,,,
93517,38.27091,,,,,,,,,,,,,
93518,35.37675,,,,,,,,,,,,,
93519,35.3171,,,,,,,,,,,,,
93522,36.29836,,,,,,,,,,,,,
93523,34.99788,,,,,,,,,,,,,
93524,34.90993,,,,,,,,,,,,,
93526,36.85941,,,,,,,,,,,,,
93527,35.80294,,,,,,,,,,,,,
93528,35.37194,,,,,,,,,,,,,
93529,37.7832,,,,,,,,,,,,,
93530,36.48458,,,,,,,,,,,,,
93531,35.22937,,,,,,,,,,,,,
93532,34.68571,,,,,,,,,,,,,
93534,34.71759,,,,,,,,,,,,,
93535,34.69908,,,,,,,,,,,,,
93536,34.75267,,,,,,,,,,,,,
93541,37.99678,,,,,,,,,,,,,
93543,34.47916,,,,,,,,,,,,,
93544,34.49063,,,,,,,,,,,,,
93545,36.6046,,,,,,,,,,,,,
93546,37.60573,,,,,,,,,,,,,
93549,36.27728,,,,,,,,,,,,,
93550,34.38305,,,,,,,,,,,,,
93551,34.59404,,,,,,,,,,,,,
93552,34.58412,,,,,,,,,,,,,
93553,34.44515,,,,,,,,,,,,,
93554,35.36914,,,,,,,,,,,,,
93555,35.58596,,,,,,,,,,,,,
93558,35.33945,,,,,,,,,,,,,
93560,34.87116,,,,,,,,,,,,,
93561,35.10904,,,,,,,,,,,,,
93562,35.70667,,,,,,,,,,,,,
93563,34.38662,,,,,,,,,,,,,
93581,35.11288,,,,,,,,,,,,,
93591,34.59656,,,,,,,,,,,,,
93601,37.39395,,,,,,,,,,,,,
93602,37.0644,,,,,,,,,,,,,
93603,36.55118,,,,,,,,,,,,,
93604,37.3717,,,,,,,,,,,,,
93605,37.17622,,,,,,,,,,,,,
93606,36.79871,,,,,,,,,,,,,
93608,36.5055,,,,,,,,,,,,,
93609,36.52616,,,,,,,,,,,,,
93610,37.09047,,,,,,,,,,,,,
93611,36.82552,,,,,,,,,,,,,
93612,36.81548,,,,,,,,,,,,,
93614,37.21282,,,,,,,,,,,,,
93615,36.50374,,,,,,,,,,,,,
93616,36.65468,,,,,,,,,,,,,
93618,36.52213,,,,,,,,,,,,,
93619,36.91656,,,,,,,,,,,,,
93620,37.0448,,,,,,,,,,,,,
93621,36.8067,,,,,,,,,,,,,
93622,36.79283,,,,,,,,,,,,,
93623,37.47478,,,,,,,,,,,,,
93624,36.37258,,,,,,,,,,,,,
93625,36.62423,,,,,,,,,,,,,
93626,37.03278,,,,,,,,,,,,,
93627,36.51568,,,,,,,,,,,,,
93628,36.78149,,,,,,,,,,,,,
93630,36.71831,,,,,,,,,,,,,
93631,36.47653,,,,,,,,,,,,,
93633,36.72912,,,,,,,,,,,,,
93634,37.20583,,,,,,,,,,,,,
93635,37.016,,,,,,,,,,,,,
93636,36.98171,,,,,,,,,,,,,
93637,36.91099,,,,,,,,,,,,,
93638,37.0424,,,,,,,,,,,,,
93640,36.67215,,,,,,,,,,,,,
93641,36.70481,,,,,,,,,,,,,
93643,37.27155,,,,,,,,,,,,,
93644,37.41245,,,,,,,,,,,,,
93645,37.1641,,,,,,,,,,,,,
93646,36.63218,,,,,,,,,,,,,
93647,36.58449,,,,,,,,,,,,,
93648,36.6206,,,,,,,,,,,,,
93650,36.84026,,,,,,,,,,,,,
93651,37.00296,,,,,,,,,,,,,
93652,36.59502,,,,,,,,,,,,,
93653,37.24769,,,,,,,,,,,,,
93654,36.65747,,,,,,,,,,,,,
93656,36.45173,,,,,,,,,,,,,
93657,36.78853,,,,,,,,,,,,,
93660,36.60932,,,,,,,,,,,,,
93662,36.53963,,,,,,,,,,,,,
93664,37.05671,,,,,,,,,,,,,
93665,36.96334,,,,,,,,,,,,,
93666,36.54623,,,,,,,,,,,,,
93667,36.96585,,,,,,,,,,,,,
93668,36.65663,,,,,,,,,,,,,
93669,37.28334,,,,,,,,,,,,,
93670,36.48564,,,,,,,,,,,,,
93673,36.45229,,,,,,,,,,,,,
93675,36.73251,,,,,,,,,,,,,
93701,36.74955,,,,,,,,,,,,,
93702,36.73942,,,,,,,,,,,,,
93703,36.76884,,,,,,,,,,,,,
93704,36.80012,,,,,,,,,,,,,
93705,36.78667,,,,,,,,,,,,,
93706,36.65344,,,,,,,,,,,,,
93710,36.82335,,,,,,,,,,,,,
93711,36.83508,,,,,,,,,,,,,
93720,36.8606,,,,,,,,,,,,,
93721,36.73282,,,,,,,,,,,,,
93722,36.80003,,,,,,,,,,,,,
93723,36.78693,,,,,,,,,,,,,
93725,36.62667,,,,,,,,,,,,,
93726,36.79374,,,,,,,,,,,,,
93727,36.75119,,,,,,,,,,,,,
93728,36.75729,,,,,,,,,,,,,
93730,36.90354,,,,,,,,,,,,,
93737,36.75358,,,,,,,,,,,,,
93740,36.81638,,,,,,,,,,,,,
93741,36.76742,,,,,,,,,,,,,
93901,36.64794,,,,,,,,,,,,,
93905,36.6849,,,,,,,,,,,,,
93906,36.72258,,,,,,,,,,,,,
93907,36.76643,,,,,,,,,,,,,
93908,36.62153,,,,,,,,,,,,,
93920,36.03164,,,,,,,,,,,,,
93921,36.55359,,,,,,,,,,,,,
93923,36.40394,,,,,,,,,,,,,
93924,36.39489,,,,,,,,,,,,,
93925,36.60209,,,,,,,,,,,,,
93926,36.52567,,,,,,,,,,,,,
93927,36.26978,,,,,,,,,,,,,
93928,36.06484,,,,,,,,,,,,,
93930,36.19924,,,,,,,,,,,,,
93932,36.00143,,,,,,,,,,,,,
93933,36.67566,,,,,,,,,,,,,
93940,36.45294,,,,,,,,,,,,,
93943,36.59736,,,,,,,,,,,,,
93944,36.60058,,,,,,,,,,,,,
93950,36.61899,,,,,,,,,,,,,
93953,36.58566,,,,,,,,,,,,,
93954,36.16434,,,,,,,,,,,,,
93955,36.62153,,,,,,,,,,,,,
93960,36.40489,,,,,,,,,,,,,
93962,36.62472,,,,,,,,,,,,,
94002,37.51366,,,,,,,,,,,,,
94005,37.6882,,,,,,,,,,,,,
94010,37.57306,,,,,,,,,,,,,
94014,37.6907,,,,,,,,,,,,,
94015,37.68121,,,,,,,,,,,,,
94018,37.50603,,,,,,,,,,,,,
94019,37.44826,,,,,,,,,,,,,
94020,37.28473,,,,,,,,,,,,,
94021,37.25028,,,,,,,,,,,,,
94022,37.35534,,,,,,,,,,,,,
94024,37.35037,,,,,,,,,,,,,
94025,37.45087,,,,,,,,,,,,,
94027,37.45399,,,,,,,,,,,,,
94028,37.37492,,,,,,,,,,,,,
94030,37.59969,,,,,,,,,,,,,
94037,37.55327,,,,,,,,,,,,,
94038,37.52946,,,,,,,,,,,,,
94040,37.38034,,,,,,,,,,,,,
94041,37.38822,,,,,,,,,,,,,
94043,37.41188,,,,,,,,,,,,,
94044,37.60544,,,,,,,,,,,,,
94060,37.22297,,,,,,,,,,,,,
94061,37.46136,,,,,,,,,,,,,
94062,37.42562,,,,,,,,,,,,,
94063,37.49367,,,,,,,,,,,,,
94065,37.53504,,,,,,,,,,,,,
94066,37.62539,,,,,,,,,,,,,
94070,37.49739,,,,,,,,,,,,,
94074,37.32817,,,,,,,,,,,,,
94080,37.65541,,,,,,,,,,,,,
94085,37.38862,,,,,,,,,,,,,
94086,37.37164,,,,,,,,,,,,,
94087,37.35164,,,,,,,,,,,,,
94089,37.41192,,,,,,,,,,,,,
94102,37.77956,,,,,,,,,,,,,
94103,37.77299,,,,,,,,,,,,,
94104,37.79144,,,,,,,,,,,,,
94105,37.79239,,,,,,,,,,,,,
94107,37.76473,,,,,,,,,,,,,
94108,37.79189,,,,,,,,,,,,,
94109,37.79334,,,,,,,,,,,,,
94110,37.74975,,,,,,,,,,,,,
94111,37.79847,,,,,,,,,,,,,
94112,37.7206,,,,,,,,,,,,,
94114,37.75814,,,,,,,,,,,,,
94115,37.78608,,,,,,,,,,,,,
94116,37.74457,,,,,,,,,,,,,
94117,37.77002,,,,,,,,,,,,,
94118,37.7801,,,,,,,,,,,,,
94121,37.77849,,,,,,,,,,,,,
94122,37.76113,,,,,,,,,,,,,
94123,37.80112,,,,,,,,,,,,,
94124,37.73204,,,,,,,,,,,,,
94127,37.73642,,,,,,,,,,,,,
94128,37.62197,,,,,,,,,,,,,
94129,37.79743,,,,,,,,,,,,,
94130,37.81975,,,,,,,,,,,,,
94131,37.74569,,,,,,,,,,,,,
94132,37.72219,,,,,,,,,,,,,
94133,37.80193,,,,,,,,,,,,,
94134,37.71887,,,,,,,,,,,,,
94158,37.77116,,,,,,,,,,,,,
94188,37.7407,,,,,,,,,,,,,
94301,37.44424,,,,,,,,,,,,,
94303,37.45064,,,,,,,,,,,,,
94304,37.39744,,,,,,,,,,,,,
94305,37.41623,,,,,,,,,,,,,
94306,37.41627,,,,,,,,,,,,,
94401,37.57445,,,,,,,,,,,,,
94402,37.54035,,,,,,,,,,,,,
94403,37.53844,,,,,,,,,,,,,
94404,37.5562,,,,,,,,,,,,,
94501,37.77525,,,,,,,,,,,,,
94502,37.73686,,,,,,,,,,,,,
94503,38.19454,,,,,,,,,,,,,
94505,37.86638,,,,,,,,,,,,,
94506,37.80862,,,,,,,,,,,,,
94507,37.85429,,,,,,,,,,,,,
94508,38.57909,,,,,,,,,,,,,
94509,37.99214,,,,,,,,,,,,,
94510,38.09756,,,,,,,,,,,,,
94511,38.02883,,,,,,,,,,,,,
94512,38.1263,,,,,,,,,,,,,
94513,37.92541,,,,,,,,,,,,,
94514,37.83071,,,,,,,,,,,,,
94515,38.62449,,,,,,,,,,,,,
94516,37.82748,,,,,,,,,,,,,
94517,37.8926,,,,,,,,,,,,,
94518,37.95052,,,,,,,,,,,,,
94519,37.98881,,,,,,,,,,,,,
94520,37.99344,,,,,,,,,,,,,
94521,37.95293,,,,,,,,,,,,,
94523,37.95403,,,,,,,,,,,,,
94525,38.04811,,,,,,,,,,,,,
94526,37.81472,,,,,,,,,,,,,
94528,37.84149,,,,,,,,,,,,,
94530,37.92076,,,,,,,,,,,,,
94531,37.95665,,,,,,,,,,,,,
94533,38.28132,,,,,,,,,,,,,
94534,38.24112,,,,,,,,,,,,,
94535,38.27048,,,,,,,,,,,,,
94536,37.57072,,,,,,,,,,,,,
94538,37.50653,,,,,,,,,,,,,
94539,37.51635,,,,,,,,,,,,,
94541,37.67376,,,,,,,,,,,,,
94542,37.6553,,,,,,,,,,,,,
94544,37.63352,,,,,,,,,,,,,
94545,37.62957,,,,,,,,,,,,,
94546,37.73441,,,,,,,,,,,,,
94547,38.00637,,,,,,,,,,,,,
94548,37.97481,,,,,,,,,,,,,
94549,37.90133,,,,,,,,,,,,,
94550,37.51746,,,,,,,,,,,,,
94551,37.75902,,,,,,,,,,,,,
94552,37.70456,,,,,,,,,,,,,
94553,37.97999,,,,,,,,,,,,,
94555,37.55083,,,,,,,,,,,,,
94556,37.83102,,,,,,,,,,,,,
94558,38.50846,,,,,,,,,,,,,
94559,38.25238,,,,,,,,,,,,,
94560,37.50771,,,,,,,,,,,,,
94561,37.99311,,,,,,,,,,,,,
94562,38.43071,,,,,,,,,,,,,
94563,37.88196,,,,,,,,,,,,,
94564,37.98896,,,,,,,,,,,,,
94565,38.00926,,,,,,,,,,,,,
94566,37.65032,,,,,,,,,,,,,
94567,38.66342,,,,,,,,,,,,,
94568,37.71596,,,,,,,,,,,,,
94569,38.04411,,,,,,,,,,,,,
94571,38.1566,,,,,,,,,,,,,
94572,38.02392,,,,,,,,,,,,,
94573,38.45726,,,,,,,,,,,,,
94574,38.52742,,,,,,,,,,,,,
94575,37.84235,,,,,,,,,,,,,
94576,38.54932,,,,,,,,,,,,,
94577,37.71595,,,,,,,,,,,,,
94578,37.70675,,,,,,,,,,,,,
94579,37.68656,,,,,,,,,,,,,
94580,37.67803,,,,,,,,,,,,,
94582,37.76357,,,,,,,,,,,,,
94583,37.77245,,,,,,,,,,,,,
94585,38.19061,,,,,,,,,,,,,
94586,37.57327,,,,,,,,,,,,,
94587,37.59142,,,,,,,,,,,,,
94588,37.73801,,,,,,,,,,,,,
94589,38.14162,,,,,,,,,,,,,
94590,38.09546,,,,,,,,,,,,,
94591,38.12702,,,,,,,,,,,,,
94592,38.12009,,,,,,,,,,,,,
94595,37.87206,,,,,,,,,,,,,
94596,37.88902,,,,,,,,,,,,,
94597,37.91768,,,,,,,,,,,,,
94598,37.89238,,,,,,,,,,,,,
94599,38.41012,,,,,,,,,,,,,
94601,37.77684,,,,,,,,,,,,,
94602,37.80517,,,,,,,,,,,,,
94603,37.73923,,,,,,,,,,,,,
94605,37.76062,,,,,,,,,,,,,
94606,37.79179,,,,,,,,,,,,,
94607,37.80721,,,,,,,,,,,,,
94608,37.83611,,,,,,,,,,,,,
94609,37.83476,,,,,,,,,,,,,
94610,37.81229,,,,,,,,,,,,,
94611,37.83191,,,,,,,,,,,,,
94612,37.80789,,,,,,,,,,,,,
94613,37.78075,,,,,,,,,,,,,
94618,37.8442,,,,,,,,,,,,,
94619,37.79262,,,,,,,,,,,,,
94621,37.7379,,,,,,,,,,,,,
94702,37.86619,,,,,,,,,,,,,
94703,37.86397,,,,,,,,,,,,,
94704,37.8664,,,,,,,,,,,,,
94705,37.86523,,,,,,,,,,,,,
94706,37.88969,,,,,,,,,,,,,
94707,37.89843,,,,,,,,,,,,,
94708,37.90276,,,,,,,,,,,,,
94709,37.87835,,,,,,,,,,,,,
94710,37.86705,,,,,,,,,,,,,
94720,37.87185,,,,,,,,,,,,,
94801,37.95217,,,,,,,,,,,,,
94803,37.95683,,,,,,,,,,,,,
94804,37.92074,,,,,,,,,,,,,
94805,37.94215,,,,,,,,,,,,,
94806,37.97811,,,,,,,,,,,,,
94901,37.98053,,,,,,,,,,,,,
94903,38.02485,,,,,,,,,,,,,
94904,37.94841,,,,,,,,,,,,,
94920,37.88732,,,,,,,,,,,,,
94922,38.35683,,,,,,,,,,,,,
